date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm
2023-10-31,DHA,86.5,21.4,79.1,2.22,4.0
2024-03-04,DHA,109.4,19.3,35.0,1.88,0.0
2023-05-07,Township,83.8,32.2,33.9,2.12,0.0
2024-05-18,Gulberg,61.5,33.8,40.6,2.52,0.0
2023-12-17,Township,139.2,6.8,65.2,3.36,0.0
2023-02-16,Gulberg,135.3,17.0,42.9,2.81,0.0
2024-06-23,Walled City,73.6,39.9,45.4,2.49,0.0
2023-09-24,Gulberg,79.8,24.8,64.2,0.23,0.0
2024-04-27,Walled City,107.0,29.1,43.0,4.89,0.0
2024-01-06,Walled City,162.1,14.6,50.2,1.76,0.0
2023-02-21,DHA,96.3,13.1,53.3,4.45,0.0
2023-10-19,Township,113.3,24.5,85.6,6.68,0.0
2023-08-21,Gulberg,48.9,31.5,75.9,3.93,0.0
2023-04-02,Walled City,96.5,23.7,47.5,4.97,0.8
2023-09-27,Walled City,94.1,29.4,81.4,3.03,0.0
2024-01-13,Walled City,176.8,15.5,57.2,5.65,0.0
2024-08-07,Walled City,80.6,35.0,73.2,4.26,0.0
2024-06-01,DHA,48.5,32.5,50.4,1.04,0.0
2024-04-03,Township,79.7,21.8,35.2,11.74,0.0
2023-02-27,Walled City,127.3,12.6,42.2,2.43,0.0
2024-11-23,DHA,125.7,21.5,63.2,1.41,0.0
2023-03-27,DHA,87.4,21.2,41.2,4.75,0.0
2023-06-23,Gulberg,47.2,31.3,,0.2,4.0
2024-03-10,Township,97.5,15.8,20.2,9.7,0.0
2023-07-24,Gulberg,8.0,35.2,59.0,10.93,6.2
2024-09-16,Johar Town,84.4,31.2,79.4,1.72,0.0
2024-09-01,Walled City,83.9,29.2,67.8,0.9,5.2
2024-03-22,Township,112.2,20.1,29.2,6.49,0.0
2024-03-07,Township,158.1,22.4,50.2,2.5,0.0
2024-09-22,GULBERG,70.3,32.6,65.9,1.42,0.0
2024-11-12,Gulberg,127.1,15.7,71.3,0.54,0.0
2024-12-03,Walled City,154.4,17.5,61.0,4.3,0.3
2023-01-17,Walled City,146.2,6.5,58.8,1.93,1.5
2024-10-02,Township,89.4,25.3,77.1,2.07,0.0
2023-02-05,Johar Town,129.2,13.0,62.3,1.95,0.0
2024-01-05,DHA,126.8,13.7,69.6,5.37,0.0
2024-09-13,Gulberg,72.1,24.8,66.1,1.08,1.9
2024-11-16,Township,147.8,16.4,72.0,1.85,0.0
2023-04-12,Johar Town,88.4,22.2,44.3,2.42,0.0
2023-12-20,Johar Town,134.3,15.8,65.8,2.19,0.0
2024-07-15,Township,27.6,33.4,,2.06,5.5
2024-01-11,TOWNSHIP,139.6,10.4,44.1,4.99,0.0
2024-11-07,Johar Town,121.0,22.8,82.1,5.5,0.0
2024-10-07,Township,114.2,28.6,66.3,1.4,0.0
2023-05-13,Gulberg,51.9,30.8,32.1,2.34,0.0
2024-03-02,DHA,122.3,16.6,53.9,1.83,0.0
2024-01-29,Township,139.5,9.9,61.3,,1.7
2023-11-02,Township,122.9,18.3,73.0,5.47,0.0
2024-10-06,Gulberg,84.6,19.4,71.0,4.83,0.0
2023-02-17,Township,142.3,17.6,47.7,1.08,0.0
2024-11-13,Township,142.7,18.5,67.3,5.38,0.0
2023-06-20,DHA,8.0,30.5,,1.52,8.2
2024-11-25,Johar Town,133.8,17.4,,2.56,0.0
2024-08-23,Walled City,116.6,35.8,64.0,0.69,0.0
2023-08-20,Walled City,30.3,38.8,60.1,12.99,0.0
2024-05-12,DHA,44.1,29.0,36.7,3.49,0.7
2023-03-11,DHA,109.3,23.4,27.1,3.74,0.0
2024-03-10,Walled City,152.8,17.7,40.8,4.03,0.0
2023-05-28,DHA,8.0,36.8,49.1,3.99,0.0
2023-03-29,DHA,65.7,17.3,32.2,3.2,0.0
2023-04-28,Gulberg,79.7,28.4,37.4,0.94,0.0
2024-12-10,Walled City,144.8,11.8,68.6,6.24,0.0
2024-04-06,Township,110.6,21.9,52.9,2.87,0.0
2023-02-04,Walled City,166.2,15.0,48.0,6.83,0.0
2024-07-17,Gulberg,16.6,36.7,72.6,,0.0
2024-12-23,Gulberg,157.2,17.2,57.1,2.67,0.0
2024-05-05,Gulberg,51.8,27.7,43.0,5.23,0.0
2023-12-06,Township,151.4,12.2,68.6,0.8,0.0
2023-02-23,Johar Town,138.7,19.7,53.8,1.49,0.0
2024-12-12,Township,142.2,13.0,74.7,7.62,1.5
2024-01-16,Walled City,184.3,13.2,60.2,2.56,0.0
2023-10-13,Johar Town,,22.3,60.9,2.8,0.0
2023-08-20,Johar Town,52.3,38.0,71.7,0.38,0.3
2024-10-04,Johar Town,83.4,27.1,69.4,1.76,2.6
2024-05-20,Johar Town,58.9,29.0,24.6,2.12,0.0
2024-04-17,Johar Town,83.6,26.9,33.2,0.93,0.0
2023-01-20,DHA,128.6,12.3,48.2,1.08,0.2
2023-02-04,DHA,100.7,9.6,47.3,2.31,0.3
2023-07-28,Johar Town,8.0,37.4,59.2,1.43,3.8
2024-09-01,Gulberg,16.9,33.0,62.1,2.99,5.1
2024-06-09,DHA,8.0,41.7,39.4,6.32,0.0
2024-09-06,DHA,34.7,31.1,68.2,5.32,0.0
2023-03-12,Johar Town,100.1,12.1,45.9,1.85,0.0
2024-11-03,Johar Town,124.0,16.8,85.7,0.83,0.0
2023-09-24,Township,72.9,26.5,69.8,7.56,0.0
2024-07-30,Gulberg,36.9,29.9,63.5,4.74,0.0
2024-03-08,Township,123.8,21.1,39.5,0.85,0.0
2023-01-20,Gulberg,175.9,11.6,42.4,1.07,0.0
2023-12-16,Walled City,141.9,14.6,64.5,8.87,0.0
2024-10-30,Johar Town,118.9,20.6,76.9,1.84,0.0
2023-11-23,DHA,89.0,16.9,74.5,3.23,1.5
2024-06-27,Township,44.4,32.7,33.1,3.89,0.0
2023-01-25,Township,182.5,17.0,61.6,0.83,0.0
2023-01-24,Township,144.1,11.5,50.8,5.29,0.0
2024-04-01, Walled City ,95.3,26.4,36.3,7.96,0.0
2024-08-19,Township,59.3,33.8,54.6,3.18,0.0
2024-10-01,Gulberg,57.2,26.6,88.5,7.62,0.0
2023-11-01,Walled City,129.6,21.5,80.3,3.33,2.1
2023-02-13,Gulberg,130.6,6.4,44.3,3.05,0.0
2023-01-08,Gulberg,117.1,12.2,60.6,4.19,0.0
2024-11-27,Johar Town,139.5,15.5,75.1,3.96,0.0
2023-06-03,Johar Town,25.0,26.6,40.0,3.76,10.7
2024-04-16,Gulberg,82.3,21.0,33.2,3.23,0.0
2024-02-26,Gulberg,118.8,17.8,55.4,2.55,0.0
2023-03-25, Johar Town ,95.3,20.6,44.7,0.61,0.0
2023-07-09,Gulberg,8.0,36.7,59.3,3.32,0.0
2024-12-07,WALLED CITY,176.9,19.0,67.1,3.09,0.0
2024-11-13,Walled City,-999.0,19.3,78.5,3.08,0.6
2023-06-24,Township,19.8,36.0,67.4,6.95,3.0
2023-09-09,Johar Town,-999.0,28.5,75.9,2.45,0.0
2023-03-19,Walled City,125.7,16.3,33.9,2.46,0.0
2023-06-03,DHA,,28.4,34.4,4.52,0.0
2024-04-09,Gulberg,84.7,25.7,30.6,4.16,0.0
2024-11-11,DHA,103.7,15.1,57.3,2.01,0.0
2023-06-04,Johar Town,8.0,33.6,28.8,6.13,0.0
2023-08-27,Johar Town,10.4,32.8,63.5,8.45,0.0
2024-07-18,JOHAR TOWN,31.7,33.8,60.4,6.61,0.0
2023-04-15,JOHAR TOWN,54.2,21.9,30.5,2.96,0.0
2024-12-05,Township,150.0,9.7,72.2,2.35,0.0
2024-12-09,Walled City,166.4,20.4,63.0,0.89,0.0
2023-06-17,Walled City,86.4,40.6,40.0,3.14,0.0
2023-03-07,Gulberg,112.3,18.5,39.1,3.45,0.0
2023-04-21, Walled City ,116.7,29.6,33.3,2.12,0.0
2023-05-13,Walled City,60.0,28.0,32.6,3.78,0.0
2024-03-08,Gulberg,141.3,19.0,56.3,1.27,0.0
2024-12-02,Township,152.8,14.8,79.4,3.82,0.0
2023-04-12,Gulberg,80.5,21.7,33.5,5.69,0.0
2023-02-18,Gulberg,104.9,11.3,40.5,7.16,0.0
2024-10-30,Walled City,145.1,22.9,75.6,2.88,0.0
2023-07-25,DHA,8.0,31.2,58.4,1.82,0.0
2023-12-04,DHA,120.3,19.9,69.8,2.15,0.0
2023-10-19,DHA,,23.3,77.1,0.88,0.0
2024-07-25,Walled City,74.2,34.2,67.1,1.24,0.0
2023-09-28,DHA,53.0,26.9,56.8,3.68,0.0
2023-10-21,Johar Town,121.0,23.3,71.5,1.28,0.0
2023-11-16,DHA,79.0,16.8,68.4,3.41,0.0
2023-04-08,Township,119.2,28.7,33.4,2.78,0.0
2023-05-06,Johar Town,65.6,28.6,31.1,1.46,0.0
2023-05-10,Gulberg,19.8,30.2,35.1,7.48,0.0
2024-07-04,Johar Town,48.0,34.6,58.8,0.31,4.4
2024-08-15,DHA,33.2,35.3,72.3,2.63,3.2
2024-11-09,Walled City,149.5,17.6,77.3,5.25,0.0
2024-03-11,DHA,84.9,19.0,23.8,2.77,0.0
2023-11-12,Gulberg,114.6,16.5,83.0,1.32,0.0
2023-05-27,DHA,41.4,38.3,40.0,0.99,3.6
2023-08-26,Gulberg,26.4,34.2,62.9,3.21,1.6
2023-02-11,Walled City,149.0,13.4,,4.08,0.0
2024-03-05,Johar Town,117.5,20.3,39.2,1.17,0.0
2023-01-04,Walled City,169.2,9.6,57.1,2.86,0.0
2024-04-11,Walled City,101.2,22.2,34.1,5.47,0.0
2023-07-03,Johar Town,11.4,33.4,48.3,1.11,0.1
2023-04-18,Johar Town,20.1,28.9,42.2,12.64,0.0
2024-06-06,GULBERG,31.0,33.7,39.5,3.76,0.0
2024-03-07,DHA,94.8,16.2,40.2,4.98,0.6
2023-02-24, Gulberg ,113.7,15.6,53.6,4.86,0.0
2024-09-22,DHA,60.8,26.1,71.3,0.51,0.0
2023-09-26,Walled City,129.1,31.6,73.1,1.26,0.0
2024-07-22,Walled City,59.6,35.9,46.8,2.36,0.0
2024-01-14,Township,153.7,17.0,56.0,3.38,0.0
2024-04-15,Walled City,112.5,25.4,26.2,0.33,0.0
2024-04-07,Township,105.3,26.4,46.2,1.05,0.0
2024-01-18,Gulberg,155.0,14.3,54.2,0.94,0.0
2023-11-17,DHA,119.1,20.1,70.8,1.75,0.0
2023-10-28,Walled City,148.5,25.5,,0.7,0.0
2023-06-07,Gulberg,32.5,35.6,33.0,4.39,3.0
2024-06-08,Walled City,,40.2,,0.3,0.0
2023-01-13,Walled City,175.1,11.5,59.4,5.57,0.0
2024-07-12,Gulberg,60.9,33.0,44.6,1.58,0.0
2023-04-15,Township,,27.4,23.5,6.14,3.9
2024-10-06,Walled City,130.9,26.3,69.4,1.41,0.0
2024-04-08,Gulberg,92.7,19.7,,1.91,0.0
2024-07-21, Walled City ,59.1,36.3,55.1,3.97,0.0
2024-07-01,Walled City,95.0,34.3,60.7,3.21,2.2
2024-01-30,Walled City,192.5,12.8,59.8,1.24,0.0
2024-11-08,Walled City,164.0,17.8,78.8,1.22,0.1
2023-01-03,Walled City,174.1,11.5,48.1,0.44,0.0
2023-10-09,Johar Town,56.3,24.5,72.4,7.23,0.0
2023-05-16,Johar Town,56.8,31.0,51.3,3.35,0.0
2024-11-21,DHA,114.6,12.4,73.1,1.47,0.0
2023-06-22,DHA,8.0,36.2,36.3,1.91,0.0
2024-05-28,Johar Town,46.4,28.8,55.6,2.0,0.0
2023-09-30,DHA,85.8,22.3,78.6,1.5,1.5
2024-08-18,Gulberg,32.3,33.9,67.0,,0.0
2023-12-21,Township,156.7,13.4,62.6,2.3,0.0
2023-07-15,DHA,24.7,36.6,46.9,2.82,0.0
2024-08-29,Walled City,,37.5,68.5,8.43,0.0
2023-11-04,DHA,-999.0,18.2,85.0,1.97,0.0
2024-09-14,DHA,19.3,29.6,65.5,5.2,10.1
2023-11-28,Walled City,150.6,13.8,63.4,6.99,0.0
2024-06-30,Johar Town,35.9,39.7,57.4,4.26,1.7
2024-01-03,Gulberg,141.3,16.3,59.2,3.11,0.0
2024-05-16,Township,,26.1,36.4,0.91,0.0
2023-09-04,Walled City,84.4,30.8,78.9,2.05,0.0
2023-04-13,DHA,68.7,28.3,24.8,0.32,0.0
2023-12-17,Walled City,143.3,10.4,66.0,1.16,0.0
2024-08-20,DHA,8.0,38.1,59.4,10.24,0.0
2023-04-08,GULBERG,120.7,25.9,37.5,1.45,0.0
2023-05-10,Township,94.0,29.8,43.9,1.84,0.0
2023-12-31,Gulberg,135.3,16.3,53.0,5.21,0.0
2024-08-21,DHA,34.1,29.6,69.3,0.92,0.0
2024-01-17,Gulberg,146.3,14.6,64.7,3.13,0.0
2024-10-11,Walled City,131.9,20.7,68.4,2.23,0.0
2024-05-06,Walled City,90.0,31.0,36.9,6.51,0.0
2023-06-25,Walled City,54.7,29.3,49.5,4.59,0.0
2023-01-29,Gulberg,149.6,10.0,56.2,1.93,0.0
2024-01-03,Township,162.1,10.4,59.9,4.42,0.0
2024-03-23,Gulberg,80.3,22.9,22.8,4.88,0.0
2024-08-07,Johar Town,56.4,31.6,60.3,0.35,7.7
2023-03-31,Township,109.9,24.8,47.6,4.03,2.3
2023-07-16,Walled City,45.3,39.5,55.9,3.25,2.2
2023-06-26,Johar Town,30.6,33.3,48.9,0.8,0.0
2023-11-30,Johar Town,137.5,18.8,82.9,2.47,0.0
2024-07-25,Walled City,74.2,34.2,67.1,1.24,0.0
2024-06-26,DHA,14.0,40.3,38.7,3.37,0.6
2023-05-03,DHA,57.5,28.4,31.6,0.89,4.5
2023-07-19,Walled City,40.7,34.4,61.1,4.09,0.0
2024-12-22,Gulberg,155.8,13.9,62.0,0.05,0.0
2024-04-25,Johar Town,66.0,19.0,28.3,,0.0
2024-09-09,Walled City,73.9,30.2,75.6,1.59,0.0
2023-11-06,Johar Town,142.0,15.3,72.1,1.36,0.0
2023-07-13,Johar Town,22.0,34.7,64.7,5.32,0.0
2023-04-17,Walled City,117.9,30.2,36.8,1.1,0.1
2023-07-25,Johar Town,23.1,34.1,65.9,3.86,1.1
2023-02-18,Township,158.7,14.2,46.0,3.21,0.0
2024-12-01,DHA,114.2,20.3,75.5,2.32,0.0
2023-10-20,Township,145.3,22.0,94.9,1.98,0.0
2023-11-09,Walled City,118.2,16.4,71.3,5.96,0.0
2023-01-05,Gulberg,,13.3,62.7,1.74,0.0
2024-03-04,Gulberg,123.2,16.8,50.7,2.43,0.0
2023-07-26,Walled City,67.9,35.4,67.3,0.77,5.2
2024-11-11,Walled City,133.8,17.0,92.5,4.83,0.0
2023-01-06,DHA,120.4,9.3,57.7,1.92,1.7
2024-05-31,Gulberg,50.5,32.9,27.6,2.69,0.0
2023-01-30,Walled City,186.8,7.3,62.1,0.12,0.0
2023-03-28,Walled City,134.1,24.2,38.6,3.54,0.0
2024-03-15,Walled City,142.1,22.8,61.4,2.76,0.0
2023-12-17,Gulberg,128.2,13.2,72.1,6.64,0.0
2023-04-02,Johar Town,77.3,23.4,52.7,3.14,0.0
2023-08-06,Walled City,47.1,30.3,66.8,2.14,8.8
2023-06-30,DHA,8.0,35.4,49.0,6.26,1.0
2024-10-22,Gulberg,123.1,21.3,81.3,1.78,0.0
2024-03-29,Walled City,129.8,21.9,35.7,1.54,0.0
2024-04-18,Johar Town,113.7,21.3,35.7,0.97,0.0
2024-08-24,JOHAR TOWN,14.1,28.5,64.0,8.93,0.0
2023-06-18,Township,23.2,35.0,56.7,5.2,0.0
2023-02-18,Walled City,167.4,15.4,35.7,4.97,0.1
2023-11-07,Walled City,150.1,18.1,76.1,1.09,0.0
2023-06-08,Gulberg,58.9,38.7,39.9,0.92,0.0
2024-01-19,Gulberg,133.6,15.3,45.8,3.05,0.0
2023-08-07,DHA,8.0,30.8,62.3,12.51,0.0
2024-02-04,Johar Town,121.8,16.6,44.4,1.77,0.0
2023-05-21,Gulberg,47.9,32.9,43.1,0.69,0.0
2024-04-10,Gulberg,90.6,25.9,51.7,5.12,0.2
2023-07-27,Walled City,67.3,30.3,49.3,1.72,0.0
2024-07-23,Johar Town,28.8,41.3,62.1,3.71,3.1
2023-10-27,Gulberg,113.0,21.0,92.4,1.72,4.3
2023-03-04,Walled City,148.5,18.8,39.6,3.07,0.0
2024-02-02,Gulberg,121.5,15.4,55.7,4.82,0.0
2024-01-18,DHA,162.7,15.9,,0.52,0.0
2023-07-23,Township,55.0,30.5,62.9,0.99,0.0
2023-06-06,Township,47.8,29.9,51.6,2.73,0.0
2023-07-09,Johar Town,30.5,39.3,59.7,1.35,0.0
2024-10-26,Johar Town,131.4,21.3,80.5,2.98,0.0
2024-02-11,DHA,57.2,17.1,41.5,12.62,0.0
2023-10-30,Township,141.8,15.4,67.3,0.36,0.0
2023-09-27,DHA,65.3,30.1,68.0,1.05,0.0
2023-01-27,Walled City,177.9,13.0,59.2,4.96,0.0
2023-05-15,DHA,58.1,28.2,30.7,1.09,0.0
2023-11-14,Township,145.4,16.7,79.2,2.33,0.0
2024-11-06,Johar Town,127.6,17.4,85.2,2.05,0.6
2023-11-03,Johar Town,,17.2,72.3,2.58,0.0
2023-03-08,DHA,79.9,10.5,48.2,7.12,0.0
2023-05-28,Walled City,,31.8,29.9,2.91,0.0
2023-04-26,Township,75.6,26.4,39.5,1.32,0.0
2023-09-09,Gulberg,,32.1,80.3,5.68,0.0
2024-09-20,DHA,64.9,26.1,79.3,2.36,0.0
2023-12-08,Johar Town,151.4,9.2,70.4,3.17,0.0
2023-03-17,Township,114.7,18.8,41.2,3.4,3.9
2023-04-01,DHA,73.3,28.5,39.2,1.98,0.0
2024-12-28,Johar Town,132.4,15.9,76.9,3.42,1.2
2024-12-16,Gulberg,152.1,19.8,57.7,1.06,0.0
2023-12-03,Gulberg,104.7,9.5,74.5,5.72,0.0
2024-09-10,Johar Town,68.8,29.3,91.1,2.03,0.0
2023-09-14,Township,82.3,32.6,53.4,4.08,0.0
2023-12-22, Walled City ,182.6,13.4,72.1,2.15,0.0
2023-07-15,Gulberg,39.9,38.4,56.9,0.54,2.4
2024-05-12,Johar Town,55.2,33.7,41.5,3.33,0.0
2024-02-10,Walled City,168.4,12.1,39.2,6.29,0.0
2023-12-12,DHA,119.2,14.3,54.9,3.77,0.6
2023-11-10, Township ,121.4,18.8,77.2,5.19,0.0
2023-10-07,Gulberg,93.9,25.1,68.5,1.32,0.0
2023-04-07,Gulberg,64.3,22.4,34.8,0.47,0.8
2023-03-01,DHA,74.3,15.4,33.7,8.27,0.0
2024-03-17,Gulberg,113.3,19.5,32.9,1.72,0.0
2024-04-10,Township,104.8,18.6,38.5,0.41,0.0
2024-11-14,DHA,121.0,22.0,68.3,0.24,0.0
2023-03-03,Johar Town,87.1,18.5,39.9,1.85,8.7
2023-11-08,Township,137.6,19.3,68.7,1.56,0.0
2024-11-15,Johar Town,103.7,19.0,55.9,2.01,0.0
2023-10-01,Walled City,63.4,24.0,77.0,9.99,0.3
2023-08-30,Johar Town,43.9,31.4,59.3,1.88,3.9
2023-11-27,Gulberg,138.3,17.5,62.7,2.32,0.0
2024-01-28,Gulberg,127.3,14.2,59.9,3.54,0.0
2024-09-15,Walled City,63.8,30.6,67.1,7.95,0.0
2023-02-23,DHA,103.4,16.8,33.8,1.81,0.0
2023-05-11,Township,57.2,28.2,30.0,0.9,0.0
2023-01-15,Township,112.3,15.3,61.9,6.46,0.0
2024-01-07,Walled City,152.0,9.5,59.7,4.41,0.0
2023-06-30,Walled City,67.1,37.6,59.8,1.91,0.0
2024-01-16,Township,-999.0,14.0,49.0,7.49,0.0
2023-11-24,Gulberg,129.4,15.6,52.1,3.88,0.0
2024-09-04,Walled City,99.2,33.3,77.2,3.88,7.0
2023-12-24,Township,151.5,9.8,67.7,5.21,0.0
2024-08-01,Walled City,70.0,40.6,60.4,2.15,0.0
2023-01-25,Johar Town,159.5,11.0,60.6,2.26,0.0
2023-10-06,Walled City,122.1,22.8,66.5,4.87,0.0
2024-07-05,DHA,-999.0,39.6,57.2,2.95,0.0
2023-01-04,Gulberg,147.9,10.0,69.4,2.36,0.0
2024-08-17,Gulberg,54.4,36.1,74.2,4.4,0.0
2023-08-29,Walled City,76.3,37.5,85.1,3.53,0.0
2023-01-29,DHA,98.1,13.1,57.1,8.56,0.0
2024-11-18,DHA,126.2,19.9,82.2,3.92,0.0
2023-05-30,Johar Town,47.0,31.6,45.0,1.23,0.0
2024-07-03,Gulberg,69.0,31.1,69.5,0.54,1.2
2024-07-10, Gulberg ,8.0,35.8,49.0,2.72,12.3
2024-09-19,Township,65.3,25.5,86.6,9.4,0.0
2024-07-26,Walled City,46.4,40.1,56.4,5.01,0.0
2024-06-25,Gulberg,51.0,36.5,62.1,2.85,0.0
2024-03-25,DHA,102.8,15.9,40.3,2.31,0.0
2023-09-10,Gulberg,55.4,29.8,73.0,2.09,0.0
2023-09-22,Gulberg,87.6,33.0,84.4,0.52,0.0
2023-09-02,DHA,47.2,28.4,64.8,1.77,0.0
2023-01-10,DHA,,5.0,53.1,2.33,2.9
2024-05-18,Township,91.9,35.4,46.5,2.36,0.0
2024-11-29,Walled City,180.8,19.4,55.5,0.99,0.0
2024-11-01,Township,140.8,21.3,68.3,1.1,0.0
2024-04-12,Walled City,82.1,27.9,28.7,10.72,0.0
2024-05-19,DHA,,30.5,24.2,0.19,0.0
2023-07-07,Township,24.7,39.8,55.6,5.89,0.0
2024-07-28, DHA ,8.0,31.6,66.9,8.3,0.0
2023-11-30,Township,161.1,13.8,78.0,0.38,0.0
2023-03-13,DHA,106.6,15.8,,1.83,0.0
2023-12-15, Johar Town ,112.1,13.8,64.2,6.95,0.0
2023-10-28,Gulberg,102.8,17.8,71.9,3.21,0.0
2024-05-23,Johar Town,60.1,36.4,38.8,6.04,0.0
2023-04-07,Johar Town,94.1,25.5,44.8,1.43,0.0
2023-03-03,Walled City,-999.0,19.5,42.8,2.21,0.0
2024-07-07,Gulberg,30.1,37.0,60.0,3.57,0.0
2023-02-20,DHA,102.8,17.1,45.0,4.25,0.0
2023-10-13,Walled City,96.4,24.5,71.6,4.45,0.0
2024-04-12,GULBERG,94.3,27.9,42.0,2.35,0.0
2023-12-11,Gulberg,139.2,15.9,87.9,1.96,2.3
2023-10-05,Johar Town,85.4,23.2,87.4,5.11,0.0
2024-12-24,DHA,149.5,11.7,54.1,1.24,0.0
2024-12-16,Walled City,,13.9,60.4,5.47,0.0
2024-02-26,Johar Town,151.8,17.3,49.1,2.59,0.0
2023-03-01,Walled City,133.0,14.0,27.7,3.41,3.3
2024-11-17,Township,-999.0,15.0,75.6,0.65,0.0
2024-03-16,Johar Town,123.6,19.9,41.7,1.89,0.0
2024-05-24,DHA,37.5,33.1,30.9,0.44,0.0
2024-12-18,Township,163.4,15.1,52.2,1.02,0.0
2023-06-16,Gulberg,41.7,42.3,58.7,1.9,0.2
2024-08-30,Township,41.4,34.4,74.3,5.69,3.9
2024-12-18,Walled City,188.6,13.3,67.5,2.77,0.0
2024-08-30,Walled City,87.9,34.1,,3.6,0.0
2024-04-01,DHA,49.1,17.9,18.6,6.18,0.0
2023-09-05,Walled City,50.9,30.6,75.1,5.47,0.1
2024-03-15,GULBERG,110.1,16.5,28.3,3.42,0.0
2024-02-06,Johar Town,127.8,12.3,48.4,3.0,0.0
2023-01-22,Gulberg,125.1,11.9,62.0,,0.0
2023-03-30,WALLED CITY,114.0,24.0,46.6,3.04,0.0
2024-04-08,DHA,74.3,21.7,50.3,3.22,0.0
2023-12-15,Township,132.8,13.0,70.4,1.61,0.0
2024-02-07,DHA,119.1,7.0,55.7,1.42,0.0
2023-05-09,Johar Town,50.8,26.6,33.6,3.24,0.0
2023-08-17,Walled City,55.5,33.6,79.0,6.53,1.8
2024-05-11,Township,76.8,34.4,46.3,5.85,0.0
2024-02-07,Johar Town,140.7,10.5,54.2,,0.0
2023-07-08,DHA,10.7,35.7,48.6,2.45,0.0
2024-04-22,Johar Town,47.3,27.2,34.7,4.09,0.0
2024-04-27,Township,81.2,29.6,44.6,2.04,0.0
2023-03-24,DHA,91.2,19.3,27.1,3.29,0.0
2024-06-19,DHA,10.1,34.9,47.9,1.21,0.0
2023-11-10,Gulberg,100.2,18.5,74.7,4.05,0.0
2024-05-02,Gulberg,104.3,30.9,36.4,0.68,0.0
2023-08-18,Gulberg,15.7,29.8,58.2,2.98,2.1
2024-09-26,Johar Town,57.4,23.7,73.9,5.18,0.0
2024-02-01,Johar Town,121.5,8.5,67.6,4.28,0.0
2024-04-12,DHA,76.9,22.5,30.8,2.27,0.9
2023-07-05,Johar Town,53.0,41.8,51.6,3.93,0.0
2023-10-14,Gulberg,88.8,25.3,71.2,,0.0
2023-01-03,Johar Town,124.9,13.0,67.3,3.73,1.2
2023-08-25,DHA,21.0,33.3,62.5,0.86,0.0
2024-04-25,DHA,27.5,24.8,37.6,6.39,0.0
2023-07-11,DHA,8.0,33.9,52.3,5.27,0.0
2024-01-23,DHA,117.6,11.0,52.0,6.06,0.0
2023-03-21,Township,119.3,20.5,47.9,1.61,0.2
2023-08-20,DHA,8.0,34.9,66.4,1.1,20.3
2024-07-13,Johar Town,,38.6,,1.79,0.0
2024-03-07,Gulberg,83.6,21.1,41.5,11.72,0.0
2024-10-02,Walled City,95.7,28.3,75.9,5.32,0.0
2024-04-03,Johar Town,124.5,20.6,43.6,4.79,0.0
2024-12-08,Walled City,160.1,10.2,76.3,4.56,0.0
2024-09-29, Township ,89.3,21.7,70.9,2.01,1.2
2024-09-12,Gulberg,74.2,26.7,81.3,3.36,3.9
2024-01-23,Walled City,167.7,11.7,47.7,5.04,0.0
2023-02-28,DHA,88.3,12.6,40.9,6.07,1.1
2024-10-05,Johar Town,98.4,18.8,70.9,2.02,0.0
2023-07-25,Township,63.6,40.5,48.9,2.66,0.0
2024-04-19,Township,112.2,31.3,30.3,0.39,0.0
2024-04-16,Township,98.2,28.6,45.5,2.3,0.0
2024-01-31,Johar Town,120.5,13.4,45.6,4.31,0.0
2024-10-31,Johar Town,100.4,21.6,67.0,2.29,0.0
2023-03-10,Johar Town,115.4,13.1,35.3,3.59,0.0
2023-05-11,Gulberg,70.9,30.3,27.8,1.4,0.0
2024-06-05,Gulberg,57.5,31.3,35.6,1.36,0.0
2023-08-13,Township,8.0,35.1,59.2,6.67,17.3
2023-07-02,Township,60.8,37.0,59.4,2.08,0.4
2023-05-09,Township,89.6,26.6,19.5,2.39,1.3
2023-12-10,DHA,,11.6,67.1,2.35,1.1
2024-08-07,Township,47.8,30.3,52.6,0.8,4.8
2024-09-24,DHA,68.4,30.3,70.8,1.58,0.0
2024-10-08,DHA,63.6,22.4,82.0,3.55,0.0
2023-05-08,Gulberg,62.2,28.3,16.1,,0.0
2023-10-12,Gulberg,61.9,21.1,75.9,2.53,0.0
2024-02-21,Johar Town,128.8,16.4,53.0,3.56,0.0
2023-09-05,Township,60.5,30.1,63.6,4.41,0.0
2024-09-15,Gulberg,30.1,31.3,68.6,4.74,0.0
2023-07-30,Walled City,28.9,29.5,53.2,1.69,17.1
2024-11-19,Gulberg,120.4,13.3,67.8,2.48,0.0
2023-05-21,Johar Town,28.1,33.1,32.1,1.94,0.0
2024-09-27,Township,89.8,21.3,74.7,4.0,0.0
2023-09-27,Johar Town,85.8,25.2,75.2,2.85,0.0
2023-09-22,Township,80.6,27.6,74.2,2.29,0.0
2024-01-05,Johar Town,103.6,17.6,63.1,8.87,0.0
2024-09-06,Johar Town,88.4,33.4,84.3,0.9,0.0
2023-11-29,Johar Town,127.6,17.3,84.9,2.61,0.0
2023-02-10, Johar Town ,119.1,17.4,40.6,5.94,0.0
2024-09-02,Gulberg,39.9,34.4,68.6,1.79,0.0
2024-04-03,Gulberg,101.3,22.6,24.4,5.2,0.0
