date,station,pm25,temperature_c,humidity_pct,wind_speed_kmh,rainfall_mm,month,day_of_year,day_of_week,is_weekend,is_smog_season,doy_sin,doy_cos,pm25_lag1,pm25_roll7
2023-11-13,Walled City,177.7,14.4,72.1,1.66,0.0,11,317,0,0,1,-0.7354170229639858,0.6776147890466887,154.4,144.9
2023-11-14,Walled City,126.6,18.3,68.3,3.74,0.0,11,318,1,0,1,-0.7236440382959123,0.690173388242972,177.7,149.29999999999998
2023-11-15,Walled City,159.7,18.1,70.6,1.49,0.0,11,319,2,0,1,-0.7116566222817751,0.7025274741691566,126.6,145.94285714285715
2023-11-16,Walled City,153.4,16.3,78.2,3.16,0.0,11,320,3,0,1,-0.6994583270516471,0.7146733860429609,159.7,147.82857142857142
2023-11-17,Walled City,184.7,10.4,76.5,1.19,0.0,11,321,4,0,1,-0.6870527672236675,0.726607524768565,153.4,152.85714285714286
2023-11-18,Walled City,155.3,13.7,61.7,3.4,0.1,11,322,5,1,1,-0.6744436188329457,0.7383263540031063,184.7,157.12857142857143
2023-11-19,Walled City,150.9,12.6,64.1,1.55,0.0,11,323,6,1,1,-0.661634618242279,0.749826401204568,155.3,158.82857142857142
2023-11-20,Walled City,152.3,22.9,64.3,1.53,0.0,11,324,0,0,1,-0.6486295610349818,0.7611042586607742,150.9,158.32857142857142
2023-11-21,Walled City,168.8,20.1,79.4,0.55,0.0,11,325,1,0,1,-0.6354323008901775,0.7721565844991641,152.3,154.70000000000002
2023-11-22,Walled City,138.3,20.0,55.8,3.7,0.0,11,326,2,0,1,-0.622046748440868,0.7829801036770625,168.8,160.72857142857143
2023-11-23,Walled City,165.2,17.8,66.2,0.59,1.2,11,327,3,0,1,-0.6084768701151264,0.7935716089521472,138.3,157.67142857142858
2023-11-24,Walled City,177.1,17.8,71.3,1.01,4.0,11,328,4,0,1,-0.594726686960764,0.8039279618328208,165.2,159.35714285714286
2023-11-25,Walled City,174.5,12.4,77.8,3.23,0.0,11,329,5,1,1,-0.5808002734538013,0.8140460935082175,177.1,158.27142857142857
2023-11-26,Walled City,152.5,12.2,70.8,3.82,0.0,11,330,6,1,1,-0.5667017562911184,0.8239230057575536,174.5,161.01428571428573
2023-11-27,Walled City,149.6,18.4,68.8,2.79,0.0,11,331,0,0,1,-0.5524353131676203,0.8335557718385695,152.5,161.24285714285716
2023-11-28,Walled City,150.6,13.8,63.4,6.99,0.0,11,332,1,0,1,-0.5380051715382992,0.8429415373547832,149.6,160.85714285714286
2023-11-29,Walled City,167.4,19.0,79.8,3.06,0.0,11,333,2,0,1,-0.5234156073655503,0.8520775211013093,150.6,158.25714285714284
2023-11-30,Walled City,154.8,18.1,66.9,3.84,0.0,11,334,3,0,1,-0.5086709438521042,0.8609610158889945,167.4,162.41428571428574
2023-12-01,Walled City,148.5,17.9,54.9,1.99,0.0,12,335,4,0,1,-0.49377555015997737,0.8695893893466109,154.8,160.92857142857142
2023-12-02,Walled City,148.3,11.7,68.2,8.71,0.0,12,336,5,1,1,-0.4787338401157883,0.8779600847008883,148.5,156.84285714285716
2023-12-03,Walled City,161.6,10.3,78.6,2.81,0.0,12,337,6,1,1,-0.4635502709028512,0.8860706215341378,148.3,153.1
2023-12-04,Walled City,172.4,10.6,79.7,1.06,0.0,12,338,0,0,1,-0.4482293417404106,0.893918596519257,161.6,154.40000000000003
2023-12-06,Walled City,171.2,13.5,75.5,3.42,0.0,12,340,2,0,1,-0.41719360261231697,0.9088176373395028,172.4,157.65714285714287
2023-12-07,Walled City,158.8,11.7,71.3,4.15,0.0,12,341,3,0,1,-0.4014879892059737,0.9158642882672868,171.2,160.6
2023-12-08,Walled City,195.0,12.7,79.4,0.97,0.0,12,342,4,0,1,-0.38566340624360745,0.9226395488404875,158.8,159.3714285714286
2023-12-09,Walled City,168.1,11.7,82.1,1.7850000000000001,1.9,12,343,5,1,1,-0.3697245428906732,0.9291414114031743,195.0,165.1142857142857
2023-12-11,Walled City,177.8,13.6,72.9,2.6,0.0,12,345,0,0,1,-0.33752289959411347,0.941317317512847,168.1,167.91428571428574
2023-12-12,Walled City,170.6,14.8,73.3,4.22,0.0,12,346,1,0,1,-0.32126966169236515,0.9469877530760751,177.8,172.12857142857143
2023-12-13,Walled City,136.9,17.5,58.9,9.37,0.0,12,347,2,0,1,-0.3049212246562894,0.9523775757303973,170.6,173.41428571428574
2023-12-14,Walled City,168.5,9.3,73.5,5.85,0.0,12,348,3,0,1,-0.2884824328806098,0.9574851883550389,136.9,168.34285714285716
2023-12-15,Walled City,190.4,12.8,76.6,2.34,0.0,12,349,4,0,1,-0.27195815753410524,0.9623090774541487,168.5,167.95714285714286
2023-12-16,Walled City,141.9,14.6,64.5,8.87,0.0,12,350,5,1,1,-0.2553532951161881,0.9668478136052773,190.4,172.47142857142856
2023-12-17,Walled City,143.3,10.4,66.0,1.16,0.0,12,351,6,1,1,-0.23867276600594997,0.9711000518829505,141.9,164.8857142857143
2023-12-18,Walled City,182.0,11.9,70.6,1.44,0.0,12,352,0,0,1,-0.22192151300416674,0.9750645322571945,143.3,161.34285714285716
2023-12-19,Walled City,181.3,9.7,63.9,2.01,0.0,12,353,1,0,1,-0.20510449986861926,0.9787400799669153,182.0,161.94285714285715
2023-12-20,Walled City,169.6,10.8,66.2,2.14,0.9,12,354,2,0,1,-0.1882267098432439,0.9821256058680006,181.3,163.4714285714286
2023-12-21,Walled City,163.3,11.2,60.1,3.04,0.0,12,355,3,0,1,-0.1712931441814778,0.9852201067560606,169.6,168.14285714285714
2023-12-22,Walled City,182.6,13.4,72.1,2.15,0.0,12,356,4,0,1,-0.154308820664281,0.9880226656636976,163.3,167.4
2023-12-23,Walled City,184.6,16.8,69.7,2.57,0.0,12,357,5,1,1,-0.13727877211326517,0.9905324521322227,182.6,166.28571428571428
2023-12-25,Walled City,172.9,12.5,61.4,2.64,0.0,12,359,0,0,1,-0.10310169744743544,0.9946708199115211,184.6,172.3857142857143
2023-12-26,Walled City,159.5,12.5,62.6,8.11,0.0,12,360,1,0,1,-0.0859647987374467,0.9962981749346077,172.9,176.61428571428573
2023-12-27,Walled City,116.1,11.1,58.8,10.01,0.0,12,361,2,0,1,-0.06880242680232064,0.9976303053065857,159.5,173.40000000000003
2023-12-28,Walled City,170.8,9.4,55.0,2.74,0.0,12,362,3,0,1,-0.05161966722325418,0.9986668162884759,116.1,164.08571428571426
2023-12-29,Walled City,178.9,11.2,68.2,3.46,0.0,12,363,4,0,1,-0.034421611622745804,0.9994074007397048,170.8,164.25714285714284
2023-12-30,Walled City,198.9,15.3,67.9,3.39,0.0,12,364,5,1,1,-0.01721335615583528,0.9998518392091162,178.9,166.4857142857143
2023-12-31,Walled City,174.1,11.4,58.0,1.86,0.0,12,365,6,1,1,6.432490598706546e-16,1.0,198.9,168.81428571428572
2024-01-01,Walled City,187.9,5.4,49.3,2.18,0.0,1,1,0,0,1,0.017213356155834685,0.9998518392091162,174.1,167.31428571428572
2024-01-02,Walled City,173.3,8.8,58.6,3.14,0.4,1,2,1,0,1,0.03442161162274574,0.9994074007397048,187.9,169.45714285714286
2024-01-03,Walled City,186.5,11.6,66.9,4.46,0.0,1,3,2,0,1,0.051619667223253764,0.998666816288476,173.3,171.42857142857142
2024-01-04,Walled City,139.2,15.5,61.8,10.01,0.0,1,4,3,0,1,0.06880242680231986,0.9976303053065857,186.5,181.4857142857143
2024-01-05,Walled City,163.1,4.6,54.1,3.44,0.0,1,5,4,0,1,0.08596479873744647,0.9962981749346078,139.2,176.97142857142856
2024-01-06,Walled City,162.1,14.6,50.2,1.76,0.0,1,6,5,1,1,0.10310169744743485,0.9946708199115211,163.1,174.71428571428572
2024-01-07,Walled City,152.0,9.5,59.7,4.41,0.0,1,7,6,1,1,0.1202080448993527,0.9927487224577402,162.1,169.45714285714286
2024-01-08,Walled City,156.8,7.4,64.1,4.7,0.0,1,8,0,0,1,0.13727877211326478,0.9905324521322229,152.0,166.3
2024-01-09,Walled City,188.8,11.0,54.2,4.24,0.0,1,9,1,0,1,0.15430882066428117,0.9880226656636976,156.8,161.85714285714286
2024-01-10,Walled City,145.5,11.9,53.2,4.27,0.0,1,10,2,0,1,0.1712931441814776,0.9852201067560606,188.8,164.07142857142858
2024-01-11,Walled City,216.1,12.8,69.6,0.78,0.0,1,11,3,0,1,0.1882267098432442,0.9821256058680006,145.5,158.21428571428572
2024-01-12,Walled City,159.6,13.3,64.1,4.9,3.9,1,12,4,0,1,0.2051044998686192,0.9787400799669153,216.1,169.20000000000002
2024-01-13,Walled City,176.8,15.5,57.2,5.65,0.0,1,13,5,1,1,0.2219215130041655,0.9750645322571948,159.6,168.70000000000002
2024-01-14,Walled City,176.1,15.7,58.3,3.56,0.0,1,14,6,1,1,0.2386727660059501,0.9711000518829505,176.8,170.8
2024-01-15,Walled City,163.9,11.0,57.8,3.1,0.0,1,15,0,0,1,0.255353295116187,0.9668478136052775,176.1,174.24285714285716
2024-01-16,Walled City,184.3,13.2,60.2,2.56,0.0,1,16,1,0,1,0.2719581575341055,0.9623090774541486,163.9,175.2571428571429
2024-01-17,Walled City,179.2,10.5,54.2,3.65,0.0,1,17,2,0,1,0.288482432880609,0.9574851883550393,184.3,174.6142857142857
2024-01-18,Walled City,170.9,11.5,48.2,4.44,0.0,1,18,3,0,1,0.30492122465628907,0.9523775757303974,179.2,179.42857142857142
2024-01-19,Walled City,167.9,10.3,45.7,2.6,0.0,1,19,4,0,1,0.3212696616923644,0.9469877530760753,170.9,172.97142857142856
2024-01-20,Walled City,163.9,10.8,49.3,3.28,0.0,1,20,5,1,1,0.3375228995941133,0.9413173175128471,167.9,174.15714285714287
2024-01-21,Walled City,154.4,17.3,48.766666666666666,5.27,0.0,1,21,6,1,1,0.3536761221763716,0.9353679493131483,163.9,172.3142857142857
2024-01-22,Walled City,198.8,14.9,48.233333333333334,3.76,0.0,1,22,0,0,1,0.3697245428906731,0.9291414114031743,154.4,169.21428571428572
2024-01-23,Walled City,167.7,11.7,47.7,5.04,0.0,1,23,1,0,1,0.38566340624360707,0.9226395488404876,198.8,174.20000000000002
2024-01-24,Walled City,180.1,16.0,55.0,2.0,0.7,1,24,2,0,1,0.401487989205973,0.9158642882672872,167.7,171.82857142857145
2024-01-25,Walled City,162.6,13.4,50.7,2.48,0.0,1,25,3,0,1,0.4171936026123168,0.9088176373395029,180.1,171.95714285714286
2024-01-26,Walled City,193.3,14.2,53.0,1.99,0.0,1,26,4,0,1,0.4327755925504312,0.901501684131884,162.6,170.77142857142854
2024-01-27,Walled City,170.7,14.0,51.5,4.84,0.0,1,27,5,1,1,0.4482293417404106,0.893918596519257,193.3,174.40000000000003
2024-01-28,Walled City,146.1,11.3,42.3,5.01,0.0,1,28,6,1,1,0.4635502709028509,0.886070621534138,170.7,175.37142857142857
2024-01-29,Walled City,109.6,15.4,53.0,17.14,0.0,1,29,0,0,1,0.47873384011578846,0.8779600847008882,146.1,174.18571428571428
2024-01-30,Walled City,192.5,12.8,59.8,1.24,0.0,1,30,1,0,1,0.4937755501599772,0.869589389346611,109.6,161.44285714285712
2024-01-31,Walled City,158.6,16.1,45.3,5.41,0.3,1,31,2,0,1,0.5086709438521044,0.8609610158889943,192.5,164.9857142857143
2024-02-02,Walled City,163.6,11.1,51.6,4.03,0.0,2,33,4,0,1,0.5380051715382996,0.8429415373547828,158.6,161.91428571428574
2024-02-03,Walled City,171.2,17.2,41.3,1.66,0.0,2,34,5,1,1,0.5524353131676196,0.8335557718385699,163.6,162.05714285714285
2024-02-04,Walled City,154.8,12.5,58.1,3.19,0.0,2,35,6,1,1,0.5667017562911176,0.8239230057575542,171.2,158.9
2024-02-05,Walled City,155.8,14.1,59.5,3.95,0.0,2,36,0,0,1,0.5808002734538009,0.8140460935082178,154.8,156.6285714285714
2024-02-06,Walled City,180.9,11.7,51.4,2.24,0.0,2,37,1,0,1,0.5947266869607634,0.8039279618328213,155.8,158.01428571428573
2024-02-07,Walled City,176.9,15.5,45.349999999999994,1.06,0.0,2,38,2,0,1,0.6084768701151261,0.7935716089521474,180.9,168.20000000000002
2024-02-08,Walled City,175.7,11.5,39.3,1.56,0.0,2,39,3,0,1,0.6220467484408675,0.7829801036770628,176.9,165.97142857142856
2024-02-09,Walled City,172.5,15.3,55.2,3.22,0.0,2,40,4,0,1,0.6354323008901774,0.7721565844991642,175.7,168.41428571428574
2024-02-10,Walled City,168.4,12.1,39.2,6.29,0.0,2,41,5,1,1,0.6486295610349814,0.7611042586607747,172.5,169.68571428571428
2024-02-11,Walled City,196.5,13.2,40.4,1.65,0.0,2,42,6,1,1,0.6616346182422783,0.7498264012045686,168.4,169.28571428571428
2024-02-12,Walled City,190.6,16.8,40.6,1.0,0.0,2,43,0,0,1,0.6744436188329455,0.7383263540031065,196.5,175.24285714285716
2024-02-13,Walled City,149.0,8.5,35.6,2.43,0.0,2,44,1,0,1,0.6870527672236669,0.7266075247685656,190.6,180.21428571428572
2024-02-14,Walled City,155.1,7.9,46.2,2.47,0.0,2,45,2,0,1,0.6994583270516471,0.7146733860429609,149.0,175.65714285714287
2024-02-15,Walled City,154.3,18.6,38.5,2.14,4.9,2,46,3,0,1,0.7116566222817746,0.7025274741691571,155.1,172.54285714285714
2024-02-16,Walled City,177.5,19.4,37.5,4.45,1.1,2,47,4,0,1,0.7236440382959124,0.6901733882429719,154.3,169.48571428571427
2024-02-17,Walled City,142.2,14.6,46.6,2.03,0.0,2,48,5,1,1,0.7354170229639855,0.6776147890466889,177.5,170.20000000000002
2024-02-18,Walled City,137.8,16.3,36.1,4.51,0.0,2,49,6,1,1,0.7469720876965552,0.6648553979642865,142.2,166.45714285714283
2024-02-19,Walled City,142.8,13.9,32.5,5.68,0.0,2,50,0,0,1,0.7583058084785624,0.6518989958787126,137.8,158.07142857142858
2024-02-20,Walled City,170.7,16.1,38.13333333333333,1.92,0.0,2,51,1,0,1,0.7694148268839378,0.6387494220515272,142.8,151.24285714285716
2024-02-21,Walled City,130.5,7.3,43.766666666666666,4.01,0.0,2,52,2,0,1,0.7802958510707755,0.6254105729852463,170.7,154.34285714285716
2024-02-22,Walled City,165.0,9.4,49.4,1.89,0.0,2,53,3,0,1,0.7909456567567772,0.6118864012687243,130.5,150.82857142857142
2024-02-23,Walled City,184.2,15.6,44.0,1.85,0.0,2,54,4,0,1,0.8013610881746766,0.5981809144059164,165.0,152.35714285714286
2024-02-24,Walled City,144.3,13.9,37.1,1.68,0.0,2,55,5,1,1,0.811539059007361,0.5842981736283684,184.2,153.31428571428572
2024-02-25,Walled City,154.8,15.9,14.5,2.46,0.0,2,56,6,1,1,0.8214765533024142,0.5702422926917871,144.3,153.6142857142857
2024-02-26,Walled City,157.2,14.9,33.3,1.31,0.0,2,57,0,0,1,0.8311706263658079,0.5560174366570446,154.8,156.04285714285717
2024-02-27,Walled City,166.1,17.6,27.9,1.17,0.0,2,58,1,0,1,0.8406184056344782,0.5416278206559814,157.2,158.1
2024-02-28,Walled City,166.2,16.4,45.6,2.03,0.0,2,59,2,0,1,0.8498170915275278,0.5270777086423722,166.1,157.44285714285712
2024-02-29,Walled City,167.1,24.8,55.1,0.42,0.0,2,60,3,0,1,0.8587639582758029,0.5123714121284237,166.2,162.54285714285714
2024-03-01,Walled City,161.0,17.9,22.7,0.6,0.0,3,61,4,0,0,0.8674563547295968,0.49751328890718066,167.1,162.84285714285713
2024-03-02,Walled City,168.5,13.5,38.9,0.65,0.0,3,62,5,1,0,0.8758917051442429,0.48250774176121847,161.0,159.52857142857144
2024-03-03,Walled City,133.1,18.8,40.7,4.75,0.0,3,63,6,1,0,0.8840675099433636,0.4673592171580022,168.5,162.9857142857143
2024-03-04,Walled City,128.3,17.0,39.3,6.18,0.0,3,64,0,0,0,0.8919813464595485,0.45207220393230435,133.1,159.8857142857143
2024-03-05,Walled City,145.5,14.5,47.1,5.06,0.0,3,65,1,0,0,0.8996308696522433,0.43665123195606403,128.3,155.75714285714284
2024-03-06,Walled City,159.9,17.2,46.5,3.83,0.0,3,66,2,0,0,0.9070138128026359,0.4211008707960896,145.5,152.81428571428572
2024-03-07,Walled City,133.7,15.9,26.9,4.71,0.0,3,67,3,0,0,0.9141279881853337,0.40542572835999735,159.9,151.91428571428574
2024-03-08,Walled City,118.3,21.8,29.3,6.86,0.0,3,68,4,0,0,0.9209712877166346,0.38963044953078796,133.7,147.14285714285714
2024-03-09,Walled City,121.6,16.8,31.4,9.12,0.0,3,69,5,1,0,0.9275416835791966,0.37371971479046906,118.3,141.04285714285714
2024-03-10,Walled City,152.8,17.7,40.8,4.03,0.0,3,70,6,1,0,0.9338372288229252,0.35769823883312546,121.6,134.34285714285713
2024-03-11,Walled City,151.7,10.4,40.6,2.21,0.0,3,71,0,0,0,0.9398560579418954,0.3415707691678556,152.8,137.15714285714287
2024-03-12,Walled City,150.7,22.5,26.9,5.38,0.0,3,72,1,0,0,0.9455963874271426,0.3253420847119801,151.7,140.5
2024-03-13,Walled City,154.7,19.4,32.4,1.59,0.0,3,73,2,0,0,0.9510565162951535,0.30901699437494745,150.7,141.24285714285713
2024-03-14,Walled City,157.1,15.6,42.0,1.32,0.0,3,74,3,0,0,0.9562348265919056,0.29260033563334836,154.7,140.5
2024-03-15,Walled City,142.1,22.8,61.4,2.76,0.0,3,75,4,0,0,0.9611297838723007,0.27609697309746883,157.1,143.84285714285713
2024-03-16,Walled City,132.7,19.1,42.4,4.37,0.0,3,76,5,1,0,0.9657399376548549,0.2595117970697999,142.1,147.2428571428571
2024-03-17,Walled City,126.0,15.2,37.3,2.43,0.0,3,77,6,1,0,0.9700639218515071,0.2428497220959356,132.7,148.82857142857142
2024-03-18,Walled City,152.6,18.3,45.2,1.69,0.0,3,78,0,0,0,0.9741004551724205,0.22611568550828828,126.0,145.0
2024-03-19,Walled City,155.2,13.8,29.0,0.68,0.0,3,79,1,0,0,0.9778483415056568,0.20931464596304847,152.6,145.1285714285714
2024-03-20,Walled City,148.8,20.5,33.9,3.45,0.0,3,80,2,0,0,0.9813064702716093,0.19245158197082998,155.2,145.77142857142857
2024-03-21,Walled City,147.7,21.3,37.0,0.31,0.0,3,81,3,0,0,0.9844738167520922,0.1755314904214282,148.8,144.92857142857142
2024-03-22,Walled City,122.9,18.7,33.3,4.5,0.0,3,82,4,0,0,0.9873494423939864,0.15855938510313478,147.7,143.5857142857143
2024-03-23,Walled City,147.0,19.8,41.6,1.04,0.0,3,83,5,1,0,0.989932495087353,0.141540295217043,122.9,140.84285714285713
2024-03-24,Walled City,115.7,23.9,39.9,1.9,0.0,3,84,6,1,0,0.9922222094179323,0.12447926388678915,147.0,142.8857142857143
2024-03-25,Walled City,125.1,19.1,49.8,2.74,0.0,3,85,0,0,0,0.994217906893952,0.10738134666416309,115.7,141.41428571428574
2024-03-26,Walled City,113.3,20.3,45.3,6.13,0.0,3,86,1,0,0,0.995918996147179,0.09025161003104117,125.1,137.4857142857143
2024-03-27,Walled City,144.3,13.8,36.1,0.92,0.0,3,87,2,0,0,0.9973249731081555,0.07309512989807777,113.3,131.5
2024-03-28,Walled City,103.8,22.7,35.9,8.68,0.0,3,88,3,0,0,0.9984354211555643,0.055916990100603484,144.3,130.85714285714286
2024-03-29,Walled City,129.8,21.9,35.7,1.54,0.0,3,89,4,0,0,0.9992500112396835,0.03872228089217446,103.8,124.58571428571429
2024-03-30,Walled City,132.3,19.2,30.0,3.18,0.0,3,90,5,1,0,0.9997685019798909,0.021516097436222254,129.8,125.57142857142857
2024-03-31,Walled City,119.2,22.6,44.1,4.82,0.0,3,91,6,1,0,0.9999907397361901,0.004303538296244289,132.3,123.47142857142856
2024-04-01,Walled City,95.3,26.4,36.3,7.96,0.0,4,92,0,0,0,0.9999166586547379,-0.01291029607500882,119.2,123.97142857142856
2024-04-02,Walled City,148.7,26.0,13.6,1.76,1.0,4,93,1,0,0,0.9995462806873573,-0.030120304846908114,95.3,119.71428571428571
2024-04-03,Walled City,104.9,23.0,45.0,11.43,0.0,4,94,2,0,0,0.9988797155850336,-0.04732138832243185,148.7,124.77142857142857
2024-04-04,Walled City,122.4,22.9,31.7,8.02,0.0,4,95,3,0,0,0.9979171608653922,-0.06450844944931623,104.9,119.14285714285714
2024-04-05,Walled City,90.6,20.6,28.7,4.85,0.5,4,96,4,0,0,0.9966589017541702,-0.08167639533042241,122.4,121.79999999999998
2024-04-06,Walled City,128.5,24.6,45.1,2.61,0.0,4,97,5,1,0,0.9951053111006976,-0.09882013873287143,90.6,116.2
2024-04-07,Walled City,127.8,22.8,31.2,3.75,0.0,4,98,6,1,0,0.9932568492674143,-0.11593459959550041,128.5,115.65714285714284
2024-04-08,Walled City,132.3,22.0,37.5,1.88,0.0,4,99,0,0,0,0.9911140639934547,-0.1330147065341959,127.8,116.88571428571429
2024-04-09,Walled City,132.6,19.3,36.6,0.56,0.0,4,100,1,0,0,0.9886775902323405,-0.1500553983446526,132.3,122.17142857142858
2024-04-10,Walled City,98.2,23.6,39.2,5.45,0.0,4,101,2,0,0,0.9859481499638304,-0.16705162550211924,132.6,119.87142857142858
2024-04-11,Walled City,101.2,22.2,34.1,5.47,0.0,4,102,3,0,0,0.9829265519799822,-0.18399835165768005,98.2,118.91428571428571
2024-04-12,Walled City,82.1,27.9,28.7,10.72,0.0,4,103,4,0,0,0.9796136916454901,-0.20089055513063506,101.2,115.88571428571429
2024-04-13,Walled City,123.8,28.4,19.4,1.85,0.0,4,104,5,1,0,0.9760105506323683,-0.21772323039653177,82.1,114.67142857142858
2024-04-14,Walled City,123.0,28.2,38.8,0.24,0.0,4,105,6,1,0,0.9721181966290613,-0.23449138957040985,123.8,114.0
2024-04-15,Walled City,112.5,25.4,26.2,0.33,0.0,4,106,0,0,0,0.9679377830240642,-0.25119006388481935,123.0,113.3142857142857
2024-04-16,Walled City,117.9,26.7,26.8,1.69,0.0,4,107,1,0,0,0.9634705485641488,-0.2678143051621742,112.5,110.48571428571428
2024-04-17,Walled City,106.0,26.8,24.8,3.14,0.0,4,108,2,0,0,0.9587178169872964,-0.2843591872810034,117.9,108.38571428571427
2024-04-18,Walled City,102.0,28.6,41.3,5.02,0.0,4,109,3,0,0,0.9536809966304457,-0.30081980763566735,106.0,109.5
2024-04-19,Walled City,110.9,25.8,37.9,1.32,0.0,4,110,4,0,0,0.9483615800121715,-0.3171912885891061,102.0,109.61428571428571
2024-04-20,Walled City,108.3,23.2,34.0,2.72,0.0,4,111,5,1,0,0.9427611433904207,-0.3334687789181868,110.9,113.72857142857143
2024-04-21,Walled City,108.3,28.1,24.8,0.81,0.0,4,112,6,1,0,0.9368813462954315,-0.3496474552512284,108.3,111.51428571428572
2024-04-22,Walled City,99.5,27.3,29.4,1.73,2.6,4,113,0,0,0,0.9307239310379795,-0.36572252349726897,108.3,109.41428571428571
2024-04-23,Walled City,136.4,28.5,34.9,1.8,0.0,4,114,1,0,0,0.9242907221930934,-0.3816892202666588,99.5,107.55714285714285
2024-04-24,Walled City,120.1,28.8,24.5,4.41,0.0,4,115,2,0,0,0.9175836260593937,-0.39754281428255595,136.4,110.20000000000002
2024-04-25,Walled City,121.3,23.9,37.7,1.49,0.0,4,116,3,0,0,0.9106046300942163,-0.4132786077829042,120.1,112.21428571428571
2024-04-26,Walled City,114.9,25.4,58.5,3.99,0.0,4,117,4,0,0,0.9033558023246845,-0.4288919379124835,121.3,114.97142857142858
2024-04-27,Walled City,107.0,29.1,43.0,4.89,0.0,4,118,5,1,0,0.895839290734909,-0.4443781781046132,114.9,115.54285714285713
2024-04-28,Walled City,112.8,28.0,35.8,2.05,0.0,4,119,6,1,0,0.8880573226294932,-0.45973273945210397,107.0,115.35714285714286
2024-04-29,Walled City,105.3,23.0,42.5,2.65,0.0,4,120,0,0,0,0.8800122039735357,-0.47495107206704995,112.8,116.0
2024-04-30,Walled City,99.9,28.5,36.1,0.72,0.0,4,121,1,0,0,0.8717063187093219,-0.49002866642905923,105.3,116.82857142857144
2024-05-01,Walled City,59.0,30.8,37.5,9.36,0.0,5,122,2,0,0,0.8631421280499114,-0.5049610547215204,99.9,111.61428571428573
2024-05-02,Walled City,64.5,26.0,33.4,5.17,0.0,5,123,3,0,0,0.854322169749827,-0.5197438121555155,59.0,102.88571428571429
2024-05-03,Walled City,89.6,24.9,15.7,6.02,0.0,5,124,4,0,0,0.8452490573530633,-0.5343725582809786,64.5,94.77142857142857
2024-05-04,Walled City,97.7,28.6,39.1,3.25,0.0,5,125,5,1,0,0.8359254794186372,-0.548842958284719,89.6,91.15714285714286
2024-05-05,Walled City,64.2,28.0,31.6,7.24,0.0,5,126,6,1,0,0.8263541987239096,-0.5631507242749186,97.7,89.82857142857142
2024-05-06,Walled City,90.0,31.0,36.9,6.51,0.0,5,127,0,0,0,0.8165380514459161,-0.5772916165517272,64.2,82.88571428571429
2024-05-07,Walled City,94.5,30.4,41.5,3.91,0.0,5,128,1,0,0,0.8064799463209448,-0.5912614448635781,90.0,80.7
2024-05-08,Walled City,77.2,25.8,33.5,3.99,0.0,5,129,2,0,0,0.7961828637826158,-0.6050560696488488,94.5,79.92857142857143
2024-05-09,Walled City,82.1,31.4,41.0,2.21,0.0,5,130,3,0,0,0.7856498550787147,-0.6186714032625031,77.2,82.52857142857144
2024-05-10,Walled City,88.5,34.4,43.1,4.01,0.0,5,131,4,0,0,0.7748840413670407,-0.6321034111873487,82.1,85.04285714285713
2024-05-11,Walled City,83.0,30.6,28.1,1.44,0.0,5,132,5,1,0,0.7638886127905428,-0.6453481132295501,88.5,84.88571428571429
2024-05-12,Walled City,84.9,31.6,29.6,2.34,0.0,5,133,6,1,0,0.7526668275320084,-0.6584015846980488,83.0,82.78571428571429
2024-05-13,Walled City,96.9,29.8,38.3,0.5,0.0,5,134,0,0,0,0.741222010848596,-0.6712599575675313,84.9,85.74285714285715
2024-05-15,Walled City,117.5,31.6,50.8,1.49,0.0,5,136,2,0,0,0.717676913675962,-0.6963762255968722,96.9,86.72857142857143
2024-05-16,Walled City,75.2,28.0,44.1,6.89,0.0,5,137,3,0,0,0.705583610107178,-0.7086266782644596,117.5,90.01428571428572
2024-05-18,Walled City,97.2,30.6,46.5,3.36,0.0,5,139,5,1,0,0.6807734094770161,-0.7324940716135789,75.2,89.72857142857143
2024-05-19,Walled City,68.1,33.2,34.4,6.13,0.0,5,140,6,1,0,0.6680638642135335,-0.7441039398713607,97.2,91.88571428571429
2024-05-20,Walled City,70.2,26.3,39.9,7.69,0.0,5,141,0,0,0,0.6551563572090853,-0.7554933140726803,68.1,88.97142857142858
2024-05-21,Walled City,93.2,31.4,30.799999999999997,1.25,0.0,5,142,1,0,0,0.6420547132365637,-0.766658819300159,70.2,87.14285714285714
2024-05-22,Walled City,78.4,30.4,21.7,1.19,0.0,5,143,2,0,0,0.6287628145958344,-0.777597146973627,93.2,88.32857142857142
2024-05-23,Walled City,73.9,37.8,60.1,5.82,0.0,5,144,3,0,0,0.6152845999633276,-0.7883050558305255,78.4,85.68571428571428
2024-05-24,Walled City,71.7,29.8,53.4,1.13,0.0,5,145,4,0,0,0.6016240632249226,-0.7987793728863649,73.9,79.45714285714287
2024-05-25,Walled City,94.7,28.2,34.0,0.88,0.0,5,146,5,1,0,0.5877852522924732,-0.8090169943749473,71.7,78.95714285714287
2024-05-26,Walled City,57.1,32.1,47.1,3.71,0.0,5,147,6,1,0,0.5737722679043246,-0.8190148866680801,94.7,78.60000000000001
2024-05-27,Walled City,92.3,34.0,40.0,0.73,0.0,5,148,0,0,0,0.5595892624101765,-0.8287700871745038,57.1,77.02857142857144
2024-05-28,Walled City,95.2,31.0,44.3,1.48,0.0,5,149,1,0,0,0.545240438540651,-0.8382797052177744,92.3,80.18571428571428
